observation_id,run_id,scraped_at,platform,city,zone_type,address_id,address_label,latitude,longitude,store_id,store_name,product_canonical,product_raw_name,product_price,product_price_final,delivery_fee,service_fee,eta_min,eta_max,promo_present,promo_description,store_available,currency,capture_error
79c96e150b83409db018f2af2cff2021,run_20260422_200515,2026-04-22T20:07:25.220795+00:00,rappi,gdl,peripheral,gdl_tonala_01,"Av. Tonaltecas 140, Tonalá",20.6235,-103.2344,1923209056,McDonald's (Río Nilo) F,big_mac,Big Mac,100.0,100.0,,,25.0,25.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
d658fc07c9ee4bbfb09f1a47c2c78044,run_20260422_200515,2026-04-22T20:07:25.220795+00:00,rappi,gdl,peripheral,gdl_tonala_01,"Av. Tonaltecas 140, Tonalá",20.6235,-103.2344,1923209056,McDonald's (Río Nilo) F,happy_meal,Hamburguesa,45.0,45.0,,,25.0,25.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
53962ec45d504b3894f4a246197bbe61,run_20260422_200515,2026-04-22T20:07:38.046310+00:00,rappi,gdl,peripheral,gdl_tlajomulco_01,"Av. Adolf Horn Jr. 7451, Tlajomulco",20.5453,-103.4631,1923215518,McDonald's (Galerías Santa Anita) F,mcnuggets_10,McNuggets de 10 Piezas,100.0,100.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
cb95f787bb75418ab4760aa154c824a1,run_20260422_200515,2026-04-22T20:07:38.046310+00:00,rappi,gdl,peripheral,gdl_tlajomulco_01,"Av. Adolf Horn Jr. 7451, Tlajomulco",20.5453,-103.4631,1923215518,McDonald's (Galerías Santa Anita) F,big_mac,Big Mac,100.0,100.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
4cecc356e712497fa278c347baaca234,run_20260422_200515,2026-04-22T20:07:38.046310+00:00,rappi,gdl,peripheral,gdl_tlajomulco_01,"Av. Adolf Horn Jr. 7451, Tlajomulco",20.5453,-103.4631,1923215518,McDonald's (Galerías Santa Anita) F,happy_meal,Hamburguesa,45.0,45.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
dce2f3306fb74740b7fedc5b2057a653,run_20260422_200515,2026-04-22T20:07:59.091569+00:00,rappi,mty,premium,mty_sanpedro_01,"Calzada del Valle 400, San Pedro Garza García",25.6538,-100.3568,1306705723,Mc Donald's - Gómez Morín,big_mac,Big Mac,145.0,145.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
72c684a93ea440768104751cd7291319,run_20260422_200515,2026-04-22T20:07:59.091569+00:00,rappi,mty,premium,mty_sanpedro_01,"Calzada del Valle 400, San Pedro Garza García",25.6538,-100.3568,1306705723,Mc Donald's - Gómez Morín,happy_meal,Cajita Feliz Hamburguesa sin Queso,145.0,145.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
685f75d3490f469e92031152db2c3740,run_20260422_200515,2026-04-22T20:07:59.091569+00:00,rappi,mty,premium,mty_sanpedro_01,"Calzada del Valle 400, San Pedro Garza García",25.6538,-100.3568,1306705723,Mc Donald's - Gómez Morín,mcnuggets_10,McNuggets de Pollo 10 pzas,155.0,155.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
d992ab46e7c3472c90698d9974d47639,run_20260422_200515,2026-04-22T20:08:19.766968+00:00,rappi,mty,premium,mty_valle_01,"Av. Vasconcelos 150, San Pedro",25.6644,-100.3747,1306705709,Mc Donald's - Gonzalitos ,big_mac,Big Mac,139.0,139.0,,,19.0,19.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
8b9acf43078847728385f3cccf4eaaba,run_20260422_200515,2026-04-22T20:08:19.766968+00:00,rappi,mty,premium,mty_valle_01,"Av. Vasconcelos 150, San Pedro",25.6644,-100.3747,1306705709,Mc Donald's - Gonzalitos ,happy_meal,Cajita Feliz Hamburguesa sin Queso,145.0,145.0,,,19.0,19.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
2b3132418cf944b6943d39b9a88cceb9,run_20260422_200515,2026-04-22T20:08:19.767950+00:00,rappi,mty,premium,mty_valle_01,"Av. Vasconcelos 150, San Pedro",25.6644,-100.3747,1306705709,Mc Donald's - Gonzalitos ,mcnuggets_10,McNuggets de Pollo 10 pzas,149.0,149.0,,,19.0,19.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
553f84af24664768896822aafd4df8d8,run_20260422_200515,2026-04-22T20:08:37.664929+00:00,rappi,mty,middle,mty_centro_01,"Av. Pino Suárez 506, Centro Monterrey",25.6717,-100.3105,1306705713,Mc Donald's - Hidalgo ,happy_meal,Cajita Feliz Hamburguesa Lechuga Tomate,145.0,145.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
cd5c389bb00d4c21a5baed7cb9727154,run_20260422_200515,2026-04-22T20:08:37.664929+00:00,rappi,mty,middle,mty_centro_01,"Av. Pino Suárez 506, Centro Monterrey",25.6717,-100.3105,1306705713,Mc Donald's - Hidalgo ,mcnuggets_10,McNuggets de Pollo 10 pzas,135.0,135.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
7752c9cc1d52423cb6a1447eb2e44cfd,run_20260422_200515,2026-04-22T20:08:57.338926+00:00,rappi,mty,middle,mty_obispado_01,"Av. Gonzalitos 460, Obispado",25.6792,-100.3395,1306705709,Mc Donald's - Gonzalitos ,big_mac,Big Mac,139.0,139.0,,,14.0,14.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
91b8201188b741918150b2e714d959d1,run_20260422_200515,2026-04-22T20:08:57.338926+00:00,rappi,mty,middle,mty_obispado_01,"Av. Gonzalitos 460, Obispado",25.6792,-100.3395,1306705709,Mc Donald's - Gonzalitos ,happy_meal,Cajita Feliz Hamburguesa sin Queso,145.0,145.0,,,14.0,14.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
3e3f383cd415409b9b40211d6f01bdbf,run_20260422_200515,2026-04-22T20:08:57.339936+00:00,rappi,mty,middle,mty_obispado_01,"Av. Gonzalitos 460, Obispado",25.6792,-100.3395,1306705709,Mc Donald's - Gonzalitos ,mcnuggets_10,McNuggets de Pollo 10 pzas,149.0,149.0,,,14.0,14.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
f3ff5165cbbb4dd5a89f2246539d1205,run_20260422_200515,2026-04-22T20:09:17.876793+00:00,rappi,mty,middle,mty_cumbres_01,"Av. Paseo de los Leones 2440, Cumbres",25.7209,-100.3806,1306705710,Mc Donald's - Lincoln ,big_mac,Big Mac,139.0,139.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
8882518ab2a84e01bfa18a85072f1b92,run_20260422_200515,2026-04-22T20:09:17.876793+00:00,rappi,mty,middle,mty_cumbres_01,"Av. Paseo de los Leones 2440, Cumbres",25.7209,-100.3806,1306705710,Mc Donald's - Lincoln ,happy_meal,Cajita Feliz Hamburguesa sin Queso,145.0,145.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
0a160bee45894bb09807933f04407346,run_20260422_200515,2026-04-22T20:09:17.876793+00:00,rappi,mty,middle,mty_cumbres_01,"Av. Paseo de los Leones 2440, Cumbres",25.7209,-100.3806,1306705710,Mc Donald's - Lincoln ,mcnuggets_10,McNuggets de Pollo 10 pzas,149.0,149.0,,,12.0,12.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
808caee55cd044d7a88cd12de7c078ef,run_20260422_200515,2026-04-22T20:09:42.180691+00:00,rappi,mty,peripheral,mty_apodaca_01,"Av. Miguel Alemán 500, Apodaca",25.7815,-100.1893,1930364446,Mcdonald's - Plaza Citadina Fs 994,big_mac,Big Mac,135.0,135.0,,,29.0,29.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
982900803ca7418fabb118c691aa9162,run_20260422_200515,2026-04-22T20:09:42.180691+00:00,rappi,mty,peripheral,mty_apodaca_01,"Av. Miguel Alemán 500, Apodaca",25.7815,-100.1893,1930364446,Mcdonald's - Plaza Citadina Fs 994,happy_meal,Cajita Feliz Hamburguesa sin Queso,139.0,139.0,,,29.0,29.0,True,Envio gratis en tu primera orden | Viral Deal (Mcdo),True,MXN,
